Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
201,100.0,747.833,-763.278,0.979764908722641,6.0,2.0,4.0,0.5,15.9,-71.71,5.16,70.02550458715596,Assessment
202,100.0,747.6205,-763.596,0.9790785965353407,6.01,2.0,4.01,0.49875311720698257,15.97,-72.58,5.1,69.60765724703737,Assessment
203,100.0,748.7315,-759.244,0.986153990021653,6.0,2.0,4.0,0.5,16.03,-72.01,5.03,68.83445149592022,Assessment
204,100.0,748.3335,-766.544,0.9762433728526999,6.0,2.0,4.0,0.5,16.1,-72.41,5.1,69.058018018018,Assessment
205,100.0,747.647,-762.139,0.9809850958945809,6.0,2.0,4.0,0.5,16.03,-72.47,5.16,69.09691749773344,Assessment
206,100.0,747.3475,-766.24,0.9753438870327834,6.0,2.0,4.0,0.5,16.03,-72.58,5.16,69.4687216681777,Assessment
207,100.0,746.855,-764.2495,0.9772397626691284,6.0,2.0,4.0,0.5,15.97,-71.33,5.23,69.66722880583409,Assessment
208,100.0,746.299,-767.1945,0.9727637515649552,6.0,2.0,4.0,0.5,16.03,-71.19,5.16,69.55525838621939,Assessment
209,100.0,747.933,-761.493,0.9821928763626191,6.0,2.01,3.99,0.5037593984962405,16.16,-70.89,5.23,68.23413978494624,Assessment
210,100.0,747.5345,-772.601,0.9675556982193914,6.01,2.01,4.0,0.5025,16.36,-72.87,5.23,68.01065140845071,Assessment
211,100.0,748.469,-768.917,0.9734067526143915,6.0,2.0,4.0,0.5,16.1,-73.25,5.16,69.2718018018018,Assessment
212,100.0,746.9895,-761.9865,0.9803185489506704,6.01,2.0,4.01,0.49875311720698257,15.9,-70.81,5.16,69.90701834862385,Assessment
213,100.0,748.592,-766.131,0.9771070482724235,6.0,2.0,4.0,0.5,16.1,-71.03,5.1,69.0208108108108,Assessment
214,100.0,748.332,-767.673,0.9748056789805034,6.0,2.0,4.0,0.5,16.16,-71.14,5.16,68.78790322580645,Assessment
215,100.0,748.111,-773.993,0.9665604210890796,6.0,2.0,4.0,0.5,16.23,-71.73,5.16,68.9219056099733,Assessment
216,100.0,747.37,-768.961,0.9719218529938449,6.0,2.0,4.0,0.5,16.16,-70.81,5.23,68.90331541218637,Assessment
217,100.0,746.98,-769.7055,0.9704750713097412,6.0,2.0,4.0,0.5,16.16,-70.89,5.23,68.97002688172043,Assessment
218,100.0,745.9525,-767.451,0.9719871366380394,6.0,2.0,4.0,0.5,16.16,-71.03,5.23,68.76801075268817,Assessment
219,100.0,747.864,-766.169,0.976108404281562,6.0,2.01,3.99,0.5037593984962405,16.1,-70.16,5.23,69.02423423423423,Assessment
220,100.0,747.653,-771.761,0.9687623500021381,6.01,2.01,4.0,0.5025,16.29,-71.82,5.23,68.35792736935342,Assessment
221,100.0,747.3185,-764.641,0.9773455778594138,6.0,2.0,4.0,0.5,16.23,-70.92,5.23,68.08913624220837,Assessment
222,100.0,747.0865,-764.185,0.9776251823838469,6.01,2.0,4.01,0.49875311720698257,16.36,-71.46,5.16,67.26980633802816,Assessment
223,100.0,748.674,-762.777,0.9815109789623965,6.0,2.0,4.0,0.5,16.29,-71.46,5.16,67.56217891939771,Assessment
224,100.0,748.2745,-764.865,0.9783092441149746,6.0,2.0,4.0,0.5,16.23,-71.82,5.16,68.10908281389136,Assessment
225,100.0,747.5135,-770.165,0.9705887699389093,6.0,2.0,4.0,0.5,16.23,-71.95,5.23,68.58103294746215,Assessment
226,100.0,747.3255,-767.51,0.9737013198525101,6.0,2.0,4.0,0.5,16.23,-71.63,5.23,68.34461264470168,Assessment
227,100.0,747.612,-766.226,0.9757069063174572,6.0,2.0,4.0,0.5,16.16,-71.92,5.23,68.65824372759856,Assessment
228,100.0,746.336,-767.599,0.9722993385869444,6.0,2.0,4.0,0.5,16.23,-71.92,5.16,68.35253784505788,Assessment
229,100.0,747.9825,-771.5915,0.9694022031087693,6.0,2.01,3.99,0.5037593984962405,16.1,-71.06,5.23,69.51274774774774,Assessment
230,100.0,748.97,-710.242,1.0545278933096045,12.84,5.8,7.04,0.8238636363636364,16.1,-57.11,5.16,63.985765765765755,InPause
231,100.0,741.059,-791.274,0.9365390496844329,6.0,2.0,4.0,0.5,16.36,-73.72,5.75,69.65440140845071,Assessment
232,100.0,747.2825,-764.9115,0.9769528893211828,6.0,2.01,3.99,0.5037593984962405,15.71,-70.84,5.16,71.4203081232493,Assessment
233,100.0,747.1945,-766.286,0.9750856729732763,6.01,2.01,4.0,0.5025,15.77,-71.38,5.16,71.15004642525534,Assessment
234,100.0,747.2955,-758.801,0.9848372629978083,6.0,2.0,4.0,0.5,15.71,-71.71,5.16,70.84976657329598,Assessment
235,100.0,747.0895,-771.554,0.9682919147590449,6.01,2.0,4.01,0.49875311720698257,15.9,-71.84,5.16,70.78477064220183,Assessment
236,100.0,749.5725,-762.699,0.9827894097147105,6.0,2.0,4.0,0.5,15.84,-71.3,5.1,70.35968634686347,Assessment
237,100.0,748.155,-766.223,0.9764193974861105,6.0,2.0,4.0,0.5,15.84,-71.46,5.1,70.68477859778598,Assessment
238,100.0,747.999,-754.811,0.9909752242614376,6.0,2.0,4.0,0.5,15.97,-71.27,5.23,68.80683682771195,Assessment
239,100.0,748.0035,-768.156,0.9737650945901615,6.0,2.0,4.0,0.5,16.1,-71.71,5.16,69.20324324324324,Assessment
240,100.0,747.4835,-766.9125,0.9746659495053217,6.0,2.0,4.0,0.5,15.84,-72.09,5.23,70.7483856088561,Assessment
241,100.0,745.8505,-759.06,0.9825975548704978,6.0,2.0,4.0,0.5,15.9,-71.49,5.23,69.63853211009173,Assessment
242,100.0,749.6315,-766.132,0.9784625886922881,6.0,2.01,3.99,0.5037593984962405,16.23,-71.22,5.23,68.22190560997328,Assessment
243,100.0,747.635,-764.529,0.9779027348864464,6.01,2.01,4.0,0.5025,16.03,-70.89,5.23,69.31359927470534,Assessment
244,100.0,747.4695,-759.73,0.9838620299316863,6.0,2.0,4.0,0.5,16.16,-70.3,5.16,68.07616487455198,Assessment
245,100.0,747.4755,-766.392,0.9753174615601415,6.01,2.0,4.01,0.49875311720698257,16.03,-70.51,5.23,69.48250226654578,Assessment
246,100.0,748.6565,-758.815,0.9866126789797249,6.0,2.0,4.0,0.5,15.84,-70.16,5.1,70.00138376383764,Assessment
247,100.0,748.4325,-765.245,0.9780299119889708,6.0,2.0,4.0,0.5,16.23,-70.46,5.16,68.14292074799644,Assessment
248,100.0,748.018,-766.367,0.9760571632129255,6.0,2.0,4.0,0.5,16.16,-72.39,5.16,68.67087813620071,Assessment
249,100.0,747.6705,-759.311,0.9846696544630592,6.0,2.0,4.0,0.5,16.1,-71.33,5.16,68.40639639639639,Assessment
250,100.0,747.4525,-760.949,0.9822635945378732,6.0,2.0,4.0,0.5,16.16,-70.98,5.16,68.18539426523297,Assessment
251,100.0,746.3225,-761.4875,0.9800850309427273,6.01,2.0,4.01,0.49875311720698257,16.1,-70.73,5.16,68.60247747747746,Assessment
252,100.0,748.304,-752.584,0.9943129271948381,5.99,2.0,3.99,0.5012531328320802,16.1,-70.19,5.1,67.80036036036034,Assessment
253,100.0,747.4045,-729.781,1.0241490255295767,6.01,2.01,4.0,0.5025,16.16,-70.84,5.23,65.39256272401433,Assessment
254,100.0,747.6305,-773.707,0.9662966730299712,6.0,2.0,4.0,0.5,16.49,-74.53,5.29,67.33742384682333,Assessment
255,100.0,747.786,-780.569,0.958001150442818,6.0,2.0,4.0,0.5,16.23,-72.74,5.23,69.50747996438112,Assessment
256,100.0,749.415,-760.389,0.985567913265447,6.01,2.01,4.0,0.5025,16.16,-72.01,5.23,68.13521505376345,Assessment
257,100.0,748.4065,-757.531,0.9879549483783503,5.99,2.0,3.99,0.5012531328320802,16.29,-72.01,5.16,67.09751992914083,Assessment
258,100.0,749.402,-763.745,0.9812201716541517,6.01,2.01,4.0,0.5025,16.36,-73.36,5.36,67.23107394366198,Assessment
259,100.0,747.912,-764.894,0.9777982308659763,6.0,2.0,4.0,0.5,16.43,-72.49,5.23,66.91986001749781,Assessment
260,100.0,747.4775,-760.4005,0.9830050085448392,6.0,2.0,4.0,0.5,16.36,-72.22,5.23,66.93666373239436,Assessment
261,100.0,746.557,-765.6985,0.9750012570221831,6.0,2.0,4.0,0.5,16.36,-71.84,5.16,67.40303697183099,Assessment
262,100.0,748.3255,-757.202,0.9882772364573786,6.0,2.01,3.99,0.5037593984962405,16.43,-71.87,5.16,66.24689413823272,Assessment
263,100.0,747.7315,-762.54,0.9805800351456972,6.01,2.01,4.0,0.5025,16.16,-72.63,5.16,68.32795698924731,Assessment
264,100.0,747.879,-762.539,0.9807747538158704,6.0,2.0,4.0,0.5,16.1,-72.66,5.23,68.6972072072072,Assessment
265,100.0,747.9915,-751.542,0.9952757131337968,6.0,2.0,4.0,0.5,16.23,-72.22,5.16,66.9227070347284,Assessment
266,100.0,748.7675,-753.836,0.9932763890289135,6.01,2.01,4.0,0.5025,16.29,-72.49,5.16,66.77023914969,Assessment
267,100.0,748.685,-755.076,0.9915359513479437,6.0,2.0,4.0,0.5,16.03,-73.61,5.23,68.45657298277425,Assessment
268,100.0,748.2215,-757.039,0.9883526476178902,6.0,2.0,4.0,0.5,16.16,-73.82,5.1,67.8350358422939,Assessment
269,100.0,747.6145,-745.785,1.002453119866986,6.0,2.0,4.0,0.5,16.56,-73.88,5.16,64.51427335640139,Assessment
270,100.0,747.7035,-731.8485,1.0216643198694813,6.0,2.0,4.0,0.5,16.49,-74.37,5.29,63.69438642297651,Assessment
271,100.0,747.1925,-783.199,0.9540263713309134,6.01,2.0,4.01,0.49875311720698257,16.69,-75.26,5.36,66.9973481608212,Assessment
272,100.0,748.509,-744.7665,1.0050250649028925,5.99,2.0,3.99,0.5012531328320802,16.36,-72.63,5.03,65.56043133802817,Assessment
273,100.0,748.4565,-783.236,0.9555951207554301,6.01,2.01,4.0,0.5025,16.23,-72.79,5.29,69.74496883348174,Assessment
274,100.0,747.5975,-755.029,0.9901573317051398,6.0,2.0,4.0,0.5,15.9,-68.99,5.16,69.26871559633027,Assessment
275,100.0,747.8775,-764.814,0.9778554001365038,6.0,2.0,4.0,0.5,15.97,-69.84,5.23,69.7186873290793,Assessment
276,100.0,748.8795,-759.803,0.985623247078519,6.01,2.01,4.0,0.5025,16.03,-71.19,5.23,68.88513145965548,Assessment
277,100.0,748.529,-763.048,0.9809723634686154,5.99,2.0,3.99,0.5012531328320802,15.97,-71.9,5.16,69.55770282588878,Assessment
278,100.0,747.766,-768.61,0.9728809148983228,6.01,2.01,4.0,0.5025,15.84,-70.27,5.23,70.9049815498155,Assessment
279,100.0,747.9715,-764.611,0.9782379536784064,6.0,2.0,4.0,0.5,15.58,-68.59,5.16,72.26947069943289,Assessment
280,100.0,747.4465,-714.171,1.046593182865168,6.0,2.0,4.0,0.5,15.71,-68.59,5.23,66.68263305322128,Assessment
281,100.0,747.0985,-616.95,1.2109546964908013,6.01,2.0,4.01,0.49875311720698257,16.69,-76.89,4.9,52.775876817792984,Noise
282,100.0,1346.9815,-1003.48,1.3423102602941763,5.99,2.69,3.3,0.8151515151515152,21.83,-126.48,4.9,59.624480095068336,Noise
283,100.0,745.802,-705.474,1.0571644029404343,6.01,2.01,4.0,0.5025,17.73,-89.91,5.23,55.41822466614297,Assessment
284,100.0,843.291,-902.216,0.9346885889853428,6.0,1.66,4.34,0.3824884792626728,23.07,-131.45,4.64,49.9289429994466,Noise
285,100.0,748.1065,-728.0725,1.0275164904593979,6.01,2.0,4.01,0.49875311720698257,18.7,-93.38,5.29,53.143978102189784,Assessment
286,100.0,749.036,-739.039,1.0135270263139022,6.0,2.0,4.0,0.5,19.81,-99.41,4.77,49.90135043889264,Assessment
287,100.0,748.4265,-868.9215,0.8613280946552709,6.0,2.0,4.0,0.5,21.57,-115.66,5.42,52.439438744719375,Assessment
288,100.0,749.4755,-766.3955,0.977922626111453,6.0,2.0,4.0,0.5,18.96,-97.7,5.68,54.8993911174785,Assessment
289,100.0,747.078,-786.481,0.9498996161382156,6.0,2.0,4.0,0.5,18.18,-88.34,5.42,59.67230652503794,Assessment
290,100.0,747.9505,-781.53,0.957033639143731,6.0,2.0,4.0,0.5,17.92,-87.52,5.16,60.48993808049535,Assessment
291,100.0,747.0215,-774.062,0.965066751758903,6.01,2.0,4.01,0.49875311720698257,17.79,-86.33,5.29,60.52087568412823,Assessment
292,100.0,748.9165,-791.6065,0.9460716909221943,5.99,2.0,3.99,0.5012531328320802,19.03,-94.71,4.84,56.42241625089094,Assessment
293,100.0,748.6235,-747.2025,1.0019017602323332,6.01,2.01,4.0,0.5025,18.7,-91.59,5.16,54.54032846715329,Noise
294,100.0,1039.244,-817.333,1.2715062281836167,6.0,2.09,3.91,0.5345268542199488,23.0,-135.9,5.16,45.40738888888889,Noise
295,100.0,762.973,-866.2155,0.8808119919350322,6.0,1.76,4.24,0.4150943396226415,21.7,-117.04,4.77,51.86919161676647,Noise
296,100.0,862.877,-853.7965,1.0106354383040923,6.01,1.93,4.08,0.4730392156862745,23.13,-121.95,5.68,47.09302261445119,Noise
297,100.0,788.4765,-821.2295,0.9601171170787215,5.99,1.85,4.14,0.44685990338164255,20.14,-99.41,5.03,54.24237120211361,Noise
298,100.0,366.7735,-114.721,3.197091203877233,1.42,1.0,0.42,2.380952380952381,39.73,-246.04,5.1,3.303224877627412,Noise
299,100.0,115.3935,-106.0295,1.0883150443980214,6.4,0.33,6.07,0.054365733113673806,40.64,-149.84,1.45,2.975014029180696,Noise
300,100.0,104.7415,-103.255,1.0143963972688974,6.41,0.3,6.11,0.049099836333878884,40.25,-145.31,5.49,2.9292198581560283,Noise
301,100.0,106.3485,-391.9945,0.27130100039668925,6.4,0.3,6.1,0.04918032786885246,40.51,-146.72,5.49,11.038989017178261,Noise
302,100.0,748.607,-766.5775,0.976557490925575,6.01,2.01,4.0,0.5025,19.22,-95.47,5.1,53.908403656821385,Noise
303,100.0,747.0585,-804.4945,0.9286060998552507,6.0,2.0,4.0,0.5,19.09,-95.47,5.1,57.09684173172463,Noise
304,100.0,747.1235,-794.663,0.9401765276601528,6.0,2.0,4.0,0.5,18.7,-90.73,5.16,58.00459854014599,Noise
305,100.0,742.729,-779.877,0.9523668475926333,6.01,2.01,4.0,0.5025,18.51,-86.85,5.23,57.72590673575129,Noise
306,100.0,622.8545,-723.102,0.8613646484175124,8.57,2.85,5.72,0.4982517482517483,14.28,-67.64,5.16,77.92047413793104,Noise
307,100.0,95.3575,-141.716,0.6728774450309069,8.57,2.86,5.71,0.5008756567425569,6.99,-15.58,5.03,71.21407035175879,Noise
308,100.0,95.504,-113.4855,0.8415524450260166,8.58,2.86,5.72,0.5,7.44,-21.19,4.84,46.51045081967212,Noise
309,100.0,95.703,-104.147,0.9189222925288294,8.58,2.86,5.72,0.5,7.96,-26.26,4.77,35.1847972972973,Noise
310,100.0,95.5975,-82.916,1.1529439432678856,8.06,2.85,5.21,0.5470249520153551,8.22,-27.38,4.71,25.750310559006206,Noise
311,100.0,161.9115,46.6235,-3.4727444314562397,3.47,0.73,2.74,0.26642335766423353,6.53,-5.48,2.17,-30.472875816993458,Noise
312,100.0,110.218,31.8635,-3.4590675851679826,2.52,1.26,1.26,1.0,6.53,-2.06,2.1,-20.82581699346405,Noise
313,100.0,98.71,174.254,-0.5664719317777497,8.57,1.67,6.9,0.24202898550724636,6.07,-1.5,2.1,-162.8542056074766,Noise
314,100.0,96.056,56.3965,-1.7032262640412081,8.57,2.86,5.71,0.5008756567425569,6.86,-5.18,5.36,-30.32069892473118,Noise
315,100.0,95.6895,-74.886,1.2778022594343401,8.58,2.86,5.72,0.5,8.55,-28.63,5.55,21.094647887323937,Noise
316,100.0,95.6985,-85.349,1.121260940374228,8.58,2.86,5.72,0.5,8.61,-28.63,4.58,23.642382271468147,Noise
317,100.0,95.5995,-46.113,2.0731572441610826,8.57,2.85,5.72,0.4982517482517483,8.09,-15.66,4.71,14.923300970873788,Noise
318,100.0,96.108,93.8295,-1.0242834076702956,8.57,2.86,5.71,0.5008756567425569,7.18,-4.83,4.51,-43.041055045871566,Noise
319,100.0,96.06,126.755,-0.7578399274190367,8.57,2.86,5.71,0.5008756567425569,6.01,-4.59,4.51,-125.50000000000003,Noise
320,100.0,96.055,97.477,-0.9854119433302215,8.58,2.86,5.72,0.5,6.27,-3.12,5.03,-76.75354330708664,Noise
321,100.0,96.0025,164.912,-0.5821438100320171,8.58,2.86,5.72,0.5,6.4,-7.36,5.23,-117.79428571428569,Noise
322,100.0,95.817,181.454,-0.5280511865266128,8.57,2.85,5.72,0.4982517482517483,5.42,-0.52,3.41,-432.0333333333334,Noise
323,100.0,96.0725,19.0615,-5.040133252891955,3.58,2.86,0.72,3.9722222222222223,6.59,-1.12,3.99,-11.988364779874214,Noise
324,100.0,487.167,98.1725,-4.962357075555782,8.57,4.57,4.0,1.1425,5.29,-2.8,2.1,-338.52586206896547,Noise
325,100.0,117.884,175.96,-0.6699477153898613,8.57,2.52,6.05,0.41652892561983473,5.36,-1.71,3.99,-488.7777777777774,Noise
326,100.0,96.216,115.4715,-0.8332445668411685,8.58,2.86,5.72,0.5,6.33,-2.36,4.9,-86.82067669172932,Noise
327,100.0,95.894,70.935,-1.3518573341791782,8.58,2.86,5.72,0.5,7.64,-5.35,5.36,-26.869318181818187,Noise
328,100.0,295.447,-35.5845,8.302687968075988,8.57,2.22,6.35,0.34960629921259845,9.52,-25.51,5.49,7.872676991150443,Noise
329,100.0,96.156,-73.443,1.3092602426371474,8.57,2.86,5.71,0.5008756567425569,8.94,-16.34,4.84,18.64035532994924,Noise
330,100.0,95.703,-77.4145,1.2362412726298044,8.57,2.86,5.71,0.5008756567425569,8.81,-30.42,4.64,20.318766404199472,Noise
331,100.0,95.557,-45.2615,2.1112203528385054,8.58,2.86,5.72,0.5,22.54,-67.26,4.64,2.580473204104903,Noise
332,383308.0,58.036,4.602,-12.611038678835289,41.9108,40.0508,1.86,21.53268817204301,24.43,0.07,5.42,-0.23685023160061763,Noise
333,100.0,591.792,-402.7905,1.4692302822434988,8.57,2.85,5.72,0.4982517482517483,14.34,-65.36,5.03,43.12532119914347,Noise
334,100.0,960.7745,-822.623,1.1679402350773076,8.57,2.86,5.71,0.5008756567425569,17.66,-86.19,4.9,64.97812006319116,Noise
335,100.0,1020.8365,-997.8865,1.0229986075570718,8.58,2.86,5.72,0.5,18.38,-89.83,5.16,74.58045590433483,Recruitment
336,100.0,1123.406,-1131.779,0.9926019125642019,8.57,2.86,5.71,0.5008756567425569,18.7,-97.18,5.29,82.61160583941606,Recruitment
337,100.0,1123.251,-1036.6055,1.0835857999981673,28.62,22.91,5.71,4.012259194395797,18.44,-70.54,5.23,77.12838541666665,InPause
338,100.0,1120.375,-1170.198,0.9574234445794643,8.58,2.86,5.72,0.5,18.05,-94.33,5.23,89.6703448275862,Recruitment
339,100.0,1122.7795,-1080.9605,1.0386868900389978,29.66,23.95,5.71,4.194395796847636,17.79,-72.63,5.1,84.51606724003128,InPause
340,100.0,1120.2365,-1177.514,0.9513572662405713,8.58,2.86,5.72,0.5,17.73,-91.46,5.16,92.49913589945011,Recruitment
341,100.0,1022.6145,-1072.265,0.9536956815712533,8.57,2.86,5.71,0.5008756567425569,16.29,-81.09,5.1,94.97475642161206,Recruitment
342,100.0,552.6055,-652.87,0.8464250156999097,8.57,2.86,5.71,0.5008756567425569,10.57,-48.05,5.36,117.21184919210053,Recruitment
343,100.0,512.876,-555.73,0.9228870134777679,8.58,2.86,5.72,0.5,10.11,-44.82,5.23,108.75342465753427,Normal
344,100.0,512.77,-542.716,0.9448219695015441,8.57,2.86,5.71,0.5008756567425569,10.18,-43.71,5.1,104.77142857142857,Normal
345,100.0,511.7785,-544.5135,0.9398821149521546,8.58,2.86,5.72,0.5,10.31,-42.03,5.1,102.54491525423728,Normal
346,100.0,512.865,-537.369,0.9544000491282526,8.57,2.86,5.71,0.5008756567425569,10.44,-41.27,5.03,98.7810661764706,Normal
347,100.0,512.1165,-539.5235,0.9492014712982845,8.57,2.86,5.71,0.5008756567425569,10.63,-42.52,5.03,95.83010657193604,Normal
348,100.0,511.4155,-543.1345,0.9416001008958186,8.58,2.86,5.72,0.5,10.63,-42.68,5.03,96.47149200710479,Normal
349,100.0,512.293,-542.1895,0.9448596846674457,8.57,2.86,5.71,0.5008756567425569,10.76,-42.95,5.03,94.13012152777777,Normal
350,100.0,511.9995,-537.7325,0.9521453510806954,8.58,2.86,5.72,0.5,10.76,-42.9,5.03,93.35633680555556,Normal
351,100.0,512.716,-541.0835,0.947572786824954,8.57,2.86,5.71,0.5008756567425569,10.76,-42.73,5.03,93.93810763888888,Normal
352,100.0,511.8725,-540.8115,0.9464896733889719,8.58,2.86,5.72,0.5,10.76,-43.49,5.03,93.89088541666668,Normal
353,100.0,511.4725,-536.987,0.9524858143679457,8.57,2.85,5.72,0.4982517482517483,10.63,-44.41,5.03,95.37957371225575,Normal
354,100.0,512.1205,-531.939,0.9627429084913872,8.57,2.86,5.71,0.5008756567425569,10.83,-43.44,5.03,91.24168096054888,Normal
355,100.0,511.6905,-540.5775,0.9465627037751294,8.58,2.86,5.72,0.5,10.83,-44.71,5.03,92.72341337907375,Normal
356,100.0,512.758,-541.05,0.9477090841881528,8.57,2.86,5.71,0.5008756567425569,10.83,-44.25,5.03,92.80445969125213,Normal
357,100.0,512.2595,-538.1495,0.9518906920846345,8.57,2.86,5.71,0.5008756567425569,10.83,-45.12,5.03,92.30694682675815,Normal
358,100.0,511.266,-543.697,0.9403509675425835,8.58,2.86,5.72,0.5,10.83,-45.2,5.03,93.25849056603774,Normal
359,100.0,512.446,-540.993,0.9472322192708593,8.57,2.86,5.71,0.5008756567425569,10.89,-45.15,5.03,91.84940577249576,Normal
360,100.0,511.5555,-538.0565,0.9507468081883593,8.58,2.86,5.72,0.5,10.83,-45.55,5.03,92.29099485420241,Normal
361,100.0,512.9545,-530.628,0.9666932389545972,8.57,2.86,5.71,0.5008756567425569,10.83,-44.28,5.03,91.01680960548886,Normal
362,100.0,512.1365,-537.112,0.9535003872562892,8.57,2.86,5.71,0.5008756567425569,10.83,-46.45,5.03,92.12898799313894,Normal
363,100.0,511.3695,-546.3545,0.9359664832997623,8.58,2.86,5.72,0.5,10.96,-45.39,5.03,91.67021812080536,Normal
364,100.0,512.2935,-530.0715,0.9664611283572121,8.57,2.86,5.71,0.5008756567425569,10.89,-45.23,5.03,89.99516129032257,Normal
365,100.0,511.7575,-542.0395,0.9441332227632857,8.58,2.86,5.72,0.5,10.96,-47.81,5.03,90.94622483221475,Normal
366,100.0,512.6,-546.904,0.9372760118777702,8.57,2.86,5.71,0.5008756567425569,11.02,-46.02,5.03,90.84784053156147,Normal
367,100.0,512.2155,-542.866,0.9435394738296375,8.57,2.86,5.71,0.5008756567425569,10.96,-46.5,5.03,91.08489932885904,Normal
368,100.0,511.2995,-533.821,0.9578107642824093,8.58,2.86,5.72,0.5,10.96,-45.93,5.03,89.56728187919462,Normal
369,100.0,512.777,-545.988,0.9391726558092852,8.57,2.86,5.71,0.5008756567425569,11.02,-46.86,5.03,90.69568106312293,Normal
370,100.0,511.9695,-533.3745,0.9598687226329717,8.58,2.86,5.72,0.5,10.89,-46.02,5.03,90.55594227504244,Normal
371,100.0,512.751,-541.112,0.9475875604311123,8.57,2.86,5.71,0.5008756567425569,10.96,-46.8,5.03,90.79060402684561,Normal
372,100.0,512.5295,-539.329,0.9503095513128351,8.57,2.86,5.71,0.5008756567425569,10.96,-46.72,5.03,90.49144295302011,Normal
373,100.0,511.2955,-531.533,0.9619261645090709,8.58,2.86,5.72,0.5,11.02,-46.42,5.03,88.29451827242526,Normal
374,100.0,512.434,-544.47,0.9411611291714878,8.57,2.86,5.71,0.5008756567425569,11.02,-46.83,5.03,90.4435215946844,Normal
375,100.0,512.0045,-538.7935,0.9502796525941757,8.58,2.86,5.72,0.5,11.02,-46.53,5.03,89.50058139534885,Normal
376,100.0,512.953,-536.6665,0.9558133403147019,8.57,2.86,5.71,0.5008756567425569,11.02,-45.64,5.03,89.14725913621264,Normal
377,100.0,512.419,-536.6185,0.954903716513687,8.57,2.86,5.71,0.5008756567425569,11.02,-46.4,5.03,89.13928571428573,Normal
378,100.0,511.2775,-533.449,0.9584374513777325,8.58,2.86,5.72,0.5,11.02,-46.31,5.03,88.61279069767441,Normal
379,100.0,512.403,-532.876,0.9615801800043539,8.57,2.86,5.71,0.5008756567425569,11.09,-46.69,5.03,87.50016420361247,Normal
380,100.0,511.635,-539.45,0.9484382241171563,8.58,2.86,5.72,0.5,11.09,-46.78,5.03,88.57963875205256,Normal
381,100.0,512.7685,-538.369,0.9524480421420995,8.57,2.86,5.71,0.5008756567425569,11.15,-46.37,5.03,87.53967479674797,Normal
382,100.0,512.288,-538.3895,0.9515192996891656,8.57,2.86,5.71,0.5008756567425569,11.09,-47.07,5.03,88.40550082101807,Normal
383,100.0,511.433,-538.213,0.950242747759716,8.58,2.86,5.72,0.5,11.28,-47.67,5.03,85.70270700636944,Normal
384,100.0,512.259,-545.296,0.9394145564977553,8.57,2.86,5.71,0.5008756567425569,11.15,-48.76,5.03,88.6660162601626,Normal
385,100.0,511.8525,-543.364,0.9420066474775657,8.58,2.86,5.72,0.5,11.41,-48.86,5.03,84.76817472698909,Normal
386,100.0,512.821,-535.8205,0.957076110376516,8.57,2.86,5.71,0.5008756567425569,11.35,-48.19,5.03,84.38118110236222,Normal
387,100.0,512.2915,-545.544,0.9390470796122771,8.57,2.86,5.71,0.5008756567425569,11.41,-49.05,5.03,85.10826833073322,Normal
388,100.0,511.11,-524.096,0.9752220967151056,8.58,2.86,5.72,0.5,11.22,-47.67,5.03,84.25980707395497,Normal
389,100.0,512.8065,-533.0395,0.9620422126315218,8.57,2.86,5.71,0.5008756567425569,11.22,-47.89,5.03,85.69766881028937,Normal
390,100.0,511.9225,-531.3065,0.9635163507316398,8.58,2.86,5.72,0.5,11.28,-47.83,5.03,84.60294585987262,Normal
391,100.0,513.1405,-532.996,0.9627473752148233,8.57,2.86,5.71,0.5008756567425569,11.35,-47.07,5.03,83.9363779527559,Normal
392,100.0,512.3165,-535.746,0.9562675222960135,8.57,2.86,5.71,0.5008756567425569,11.35,-48.19,5.03,84.36944881889764,Normal
393,100.0,511.3685,-533.536,0.9584517258441793,8.58,2.86,5.72,0.5,11.35,-48.1,5.03,84.02141732283464,Normal
394,100.0,512.742,-539.676,0.9500922775887753,8.57,2.86,5.71,0.5008756567425569,11.35,-48.05,5.03,84.98834645669292,Normal
395,100.0,512.2135,-532.484,0.9619321895117974,8.58,2.86,5.72,0.5,11.15,-49.08,5.03,86.58276422764227,Normal
396,100.0,512.84,-541.445,0.9471691492210659,8.57,2.86,5.71,0.5008756567425569,11.22,-49.08,5.03,87.04903536977491,Normal
397,100.0,512.55,-532.534,0.9624737575441191,8.57,2.86,5.71,0.5008756567425569,11.35,-48.32,5.03,83.86362204724409,Normal
398,100.0,511.8785,-539.795,0.9482831445270891,8.58,2.86,5.72,0.5,11.28,-48.05,4.97,85.95461783439491,Normal
399,100.0,513.0545,-540.543,0.9491465063833959,8.57,2.86,5.71,0.5008756567425569,11.15,-49.08,5.03,87.89317073170731,Normal
400,100.0,511.837,-532.629,0.96096344735266,8.58,2.86,5.72,0.5,11.28,-47.89,5.03,84.81353503184715,Normal
401,100.0,513.1495,-543.5405,0.9440869631609788,8.57,2.86,5.71,0.5008756567425569,11.28,-47.59,5.03,86.55103503184714,Normal
402,100.0,512.3455,-535.7305,0.9563493211605463,8.57,2.86,5.71,0.5008756567425569,11.35,-47.56,5.03,84.36700787401575,Normal
