Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,F_min,PEEP,Dy_comp,Label
1357,100.0,574.949,-612.967,0.9379770852264476,6.01,2.81,3.2,0.8781249999999999,16.03,-76.51,5.36,55.57271078875792,Assessment
1358,100.0,575.0835,-611.6095,0.9402788871003476,6.0,2.8,3.2,0.8749999999999999,15.97,-76.7,5.29,55.75291704649042,Assessment
1359,100.0,576.542,-607.28,0.9493841391121064,6.0,2.81,3.19,0.8808777429467085,15.97,-75.83,5.29,55.35824977210574,Assessment
1360,100.0,576.016,-610.0925,0.9441453550076424,6.0,2.81,3.19,0.8808777429467085,15.97,-75.97,5.29,55.61463081130355,Assessment
1361,100.0,575.43,-607.4635,0.9472667905149856,6.0,2.81,3.19,0.8808777429467085,15.97,-76.37,5.29,55.374977210574286,Assessment
1362,100.0,575.4345,-641.4565,0.89707486010353,6.01,2.81,3.2,0.8781249999999999,16.03,-75.23,5.36,58.15562103354488,Assessment
1363,100.0,574.407,-658.7995,0.8718995688369527,6.0,2.8,3.2,0.8749999999999999,15.9,-73.91,5.23,60.44032110091742,Assessment
1364,100.0,576.1775,-598.562,0.962602871548812,6.0,2.81,3.19,0.8808777429467085,15.51,-71.87,5.49,56.95166508087536,Assessment
1365,100.0,575.769,-568.7885,1.012272575834427,6.0,2.81,3.19,0.8808777429467085,15.71,-73.66,5.29,53.10816993464052,Assessment
1366,100.0,575.524,-614.44,0.9366642796692924,6.0,2.81,3.19,0.8808777429467085,16.16,-77.76,5.36,55.0573476702509,Assessment
1367,100.0,574.902,-680.426,0.8449148033731809,6.01,2.81,3.2,0.8781249999999999,16.69,-79.47,5.42,58.205816937553465,Assessment
1368,100.0,575.119,-576.359,0.9978485631351292,6.0,2.8,3.2,0.8749999999999999,16.29,-76.78,5.16,51.05039858281666,Assessment
1369,100.0,576.1365,-610.363,0.94392435321276,6.0,2.81,3.19,0.8808777429467085,16.36,-78.0,5.29,53.72913732394367,Assessment
1370,100.0,575.4555,-598.57,0.961383798052024,6.0,2.81,3.19,0.8808777429467085,15.25,-71.14,5.23,58.39707317073172,Assessment
1371,100.0,575.631,-587.19,0.980314719256118,6.0,2.81,3.19,0.8808777429467085,15.58,-72.55,5.29,55.50000000000001,Assessment
1372,100.0,575.293,-594.849,0.9671244298973352,6.01,2.81,3.2,0.8781249999999999,15.9,-74.07,5.29,54.57330275229358,Assessment
1373,100.0,577.1095,-24.1765,23.87068020598516,5.98,5.86,0.12,48.833333333333336,16.1,-52.74,5.29,2.178063063063062,Noise
1374,100.0,51.436,-48.953,1.050722121218311,25.2377,0.26,24.9777,0.0104092850822934,25.15,-72.14,0.93,2.4294292803970228,Noise
1375,100.0,297.9275,-263.984,1.1285816564640283,4.64,1.45,3.19,0.4545454545454545,14.34,-58.9,5.49,28.263811563169163,Noise
