Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
579,100.0,440.2645,-463.294,0.9502918233346428,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.53394077448743,Normal
580,100.0,439.6455,-464.679,0.9461273266061088,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,105.84943052391796,Normal
581,100.0,439.9985,-461.048,0.954344233138415,8.57,2.8,5.77,0.4852686308492201,9.39,5.23,105.02232346241456,Normal
582,100.0,440.918,-464.077,0.9500966434449456,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.71230068337128,Normal
583,100.0,440.756,-460.73,0.9566470601002756,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,104.9498861047836,Normal
584,100.0,440.915,-465.705,0.9467688772935656,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.08314350797264,Normal
585,100.0,439.976,-464.4685,0.9472676833843414,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,105.8014806378132,Normal
586,100.0,440.7285,-442.963,0.9949555606224448,8.57,2.81,5.76,0.4878472222222222,9.39,4.97,100.9027334851936,Normal
587,100.0,441.861,-479.739,0.9210445679838412,8.58,2.81,5.77,0.4870017331022531,9.59,4.97,104.51830065359476,Normal
588,100.0,439.817,-467.8945,0.9399918143940568,8.57,2.8,5.77,0.4852686308492201,9.39,5.42,106.58189066059224,Normal
589,100.0,441.281,-463.0115,0.953067040451479,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.46958997722096,Normal
590,100.0,441.3855,-465.081,0.9490508105039768,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.94100227790432,Normal
591,100.0,440.4335,-446.464,0.9864927519352064,8.58,2.8,5.78,0.4844290657439445,9.39,5.23,101.7002277904328,Normal
592,100.0,439.5965,-476.2825,0.9229742852193812,8.56,2.8,5.76,0.4861111111111111,9.52,5.23,105.37223451327436,Normal
593,100.0,440.2565,-466.587,0.943567866228592,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.28405466970386,Normal
594,100.0,440.1575,-460.9135,0.9549676891651036,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,104.99168564920272,Normal
595,100.0,439.833,-461.855,0.9523183683190612,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,105.20615034168564,Normal
596,100.0,440.6695,-442.894,0.9949773534976768,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,100.88701594533028,Normal
