Breath_num,P_peak,Dy_comp,Label
622,12.52,91.80066489,Normal
623,12.52,93.89780585,Normal
624,12.45,93.60308725,Normal
625,12.84,91.79891582,Normal
626,12.13,97.51584853,Normal
627,12.13,97.12363254,Normal
628,12.19,96.97739917,Normal
629,12.19,97.71815021,Normal
630,12.13,97.07180926,Normal
631,12.19,97.59749652,Normal
632,12.13,97.51963534,Normal
633,12.13,97.49782609,Normal
634,12.13,97.32840112,Normal
635,12.19,97.6716968,Normal
636,12.13,97.60315568,Normal
637,12.19,97.3903338,Normal
638,12.13,97.31584853,Normal
639,12.13,98.25014025,Normal
640,18.12,67.7546875,Assessment
641,18.7,65.07729927,Assessment
642,19.29,64.37830651,Assessment
643,19.42,63.30644938,Assessment
644,19.48,64.71688536,Assessment
645,19.22,65.36835443,Assessment
646,20.14,62.48008587,Assessment
647,19.35,65.22993031,Assessment
648,19.55,64.42450172,Assessment
649,19.68,64.49199591,Assessment
650,20.07,63.00743198,Assessment
651,19.81,63.43463876,Assessment
652,19.88,64.50823253,Assessment
653,20.46,62.77493532,Assessment
654,19.81,63.66623903,Assessment
655,19.88,63.59243952,Assessment
656,20.46,62.64162354,Assessment
657,19.94,63.57165328,Assessment
658,20.07,64.03088918,Assessment
659,20.01,64.3062958,Assessment
660,20.01,64.35079947,Assessment
661,20.01,64.15466356,Assessment
662,20.27,63.03421742,Assessment
663,20.27,57.26705959,InPause
664,20.66,64.79591315,Assessment
665,19.35,69.75919861,Assessment
666,19.42,67.884362,Assessment
667,19.55,67.14120275,Assessment
668,19.55,66.56185567,Assessment
669,19.61,66.90119781,Assessment
670,19.68,65.70817439,Assessment
671,20.33,63.59693412,Assessment
672,19.75,65.83325424,Assessment
673,19.81,65.39412559,Assessment
674,19.55,66.13068729,Assessment
675,19.61,66.69945243,Assessment
676,19.55,66.89900344,Assessment
677,19.55,67.11525773,Assessment
678,19.48,67.42683011,Assessment
679,19.42,67.05024272,Assessment
680,19.81,65.82025658,Assessment
681,19.81,65.99355165,Assessment
682,20.4,61.48691558,Assessment
683,20.79,61.34670678,Assessment
684,20.72,61.69516539,Assessment
685,20.72,61.87474555,Assessment
686,20.59,62.47376523,Assessment
687,20.59,62.24573445,Assessment
688,20.59,62.5301796,Assessment
689,20.53,62.74517064,Assessment
690,20.53,63.32987766,Assessment
691,20.98,61.71833542,Assessment
692,20.66,62.51235632,Assessment
693,20.59,62.59015394,Assessment
694,20.85,62.23066246,Assessment
695,20.72,62.01997455,Assessment
696,20.59,62.78033996,Assessment
697,20.66,62.68630268,Assessment
698,20.59,62.71709429,Assessment
699,20.72,62.38807252,Assessment
700,20.72,62.41940204,Assessment
701,20.59,62.93893521,Assessment
702,20.53,63.20814552,Assessment
703,20.46,63.48868047,Assessment
704,20.33,64.16001305,Assessment
705,20.33,64.2462818,Assessment
706,20.33,63.56744945,Assessment
707,20.46,63.28454075,Assessment
708,20.4,64.13321429,Assessment
709,20.85,61.50526814,Assessment
710,20.72,62.48619593,Assessment
711,21.05,60.68778816,Assessment
712,20.79,61.60718809,Assessment
713,20.79,62.78416719,Assessment
714,20.59,63.1644644,Assessment
715,20.66,62.32685185,Assessment
716,20.66,62.76826309,Assessment
717,20.59,62.516517,Assessment
718,20.66,62.78636654,Assessment
719,20.79,61.73096897,Assessment
720,20.72,62.19554707,Assessment
721,20.98,61.06038798,Assessment
722,20.85,61.52444795,Assessment
723,20.79,61.61143129,Assessment
724,20.85,61.93066246,Assessment
725,20.72,61.80919211,Assessment
726,20.85,61.61823344,Assessment
727,20.66,62.29773308,Assessment
728,20.66,62.05341635,Assessment
729,20.53,62.12540245,Assessment
730,20.59,62.6878127,Assessment
731,20.72,62.48708651,Assessment
732,20.72,62.40305344,Assessment
733,20.72,62.42153308,Assessment
734,20.72,62.53527354,Assessment
735,20.66,62.88949553,Assessment
736,20.53,62.76683838,Assessment
737,20.92,61.07660176,Assessment
738,20.72,61.89214377,Assessment
739,20.79,61.93071564,Assessment
740,20.79,61.75307156,Assessment
741,20.79,62.06101963,Assessment
742,20.72,62.07143766,Assessment
743,20.66,62.54958493,Assessment
744,20.59,62.55936498,Assessment
745,13.5,92.61505882,Noise
746,12.91,89.25025284,Normal
747,12.91,86.59494311,Normal
748,12.84,84.21485969,Normal
749,13.43,83.32313167,Normal
750,13.43,83.29543298,Normal
751,13.63,83.17375435,Normal
752,13.37,85.60651135,Normal
753,13.37,84.50215054,Normal
754,13.3,83.64753012,Normal
755,12.97,84.53212045,Normal
756,13.1,84.72660494,Normal
757,13.04,85.90161692,Normal
758,13.04,86.46206468,Normal
759,13.04,86.06113184,Normal
760,12.97,86.3976788,Normal
761,13.1,85.61703704,Normal
762,13.04,86.19390547,Normal
763,13.1,86.72901235,Normal
764,13.1,87.96438272,Normal
765,13.04,87.78687811,Normal
766,13.24,85.97651699,Normal
767,13.24,84.07481796,Normal
768,13.3,83.62644578,Normal
769,13.3,84.16819277,Normal
770,13.3,84.40024096,Normal
771,13.43,82.61168446,Normal
772,13.5,82.71441176,Normal
773,13.56,81.35893692,Normal
774,13.5,81.42523529,Normal
775,13.63,81.14495944,Normal
776,13.43,82.19798339,Normal
777,13.43,82.45895611,Normal
778,13.43,81.98618031,Normal
779,13.5,81.80317647,Normal
780,13.76,78.93236301,Normal
781,13.5,81.25464706,Normal
782,13.56,81.71968458,Normal
783,13.5,82.28164706,Normal
784,14.28,73.35528017,Normal
785,14.34,73.45845824,Normal
786,14.41,73.25063762,Normal
787,14.34,74.71413276,Normal
788,14.34,74.93195931,Normal
789,14.34,74.50647752,Normal
790,14.21,75.85689468,Normal
791,14.28,74.92570043,Normal
792,14.34,74.99475375,Normal
793,14.34,74.46054604,Normal
794,14.41,74.54378321,Normal
795,14.34,75.40872591,Normal
796,14.34,75.29491435,Normal
797,14.28,76.12726293,Normal
798,14.28,75.62893319,Normal
799,14.28,75.71637931,Normal
800,14.28,75.18265086,Normal
801,14.41,74.61030818,Normal
802,14.34,75.4106531,Normal
803,14.28,76.5018319,Normal
804,14.21,75.9742671,Normal
805,14.34,75.70813704,Normal
806,14.15,76.25918033,Normal
807,14.21,76.32024973,Normal
808,14.15,75.89480874,Normal
809,14.15,76.66371585,Normal
810,14.08,76.51272026,Normal
811,14.15,75.97857923,Normal
812,14.15,75.64213115,Normal
813,14.15,76.4426776,Normal
814,14.15,74.86721311,Normal
815,14.08,76.54372247,Normal
816,14.08,76.21563877,Normal
817,14.08,76.72593612,Normal
818,14.08,76.50099119,Normal
819,14.08,76.63777533,Normal
820,14.02,76.72766075,Normal
821,14.02,76.43675166,Normal
822,14.08,75.90903084,Normal
823,14.08,75.7527533,Normal
824,14.08,76.55589207,Normal
825,14.02,76.55371397,Normal
826,14.08,76.24493392,Normal
827,14.02,76.61823725,Normal
828,14.02,76.74440133,Normal
829,14.02,76.6056541,Normal
830,14.02,76.70094235,Normal
831,14.02,76.61690687,Normal
832,13.82,79.15549887,Normal
